movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_X,origin_Y,origin_in_cluster,cluster_name,destination_LBM_CY_id,destination_district,destination_sub_district,destination_X,destination_Y,species,number,weekly_volume
M-JKS-146-2-01-OUT,M-JKS-147,AMIR,JAKARTA SELATAN,PESANGGRAHAN,106.754583,-6.22755,No,,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,1000,1000
M-JKT-001-1-01-OUT,M-JKT-001,H.BIDIN,JAKARTA TIMUR,PULOGADUNG,106.874383,-6.214367,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,2200,15400
M-JKT-001-2-01-OUT,M-JKT-002,H.BIDIN,JAKARTA TIMUR,PULOGADUNG,106.874567,-6.214833,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-001-2-02-OUT,M-JKT-002,H.BIDIN,JAKARTA TIMUR,PULOGADUNG,106.874567,-6.214833,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,2100
M-JKT-001-3-01-OUT,M-JKT-003,H.RAHMAT/SRI,JAKARTA TIMUR,PULOGADUNG,106.874883,-6.2147,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-001-3-02-OUT,M-JKT-003,H.RAHMAT/SRI,JAKARTA TIMUR,PULOGADUNG,106.874883,-6.2147,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,700,4900
M-JKT-001-4-01-OUT,M-JKT-004,Fitra Karya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.874917,-6.214267,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,LA,300,300
M-JKT-001-4-02-OUT,M-JKT-004,Fitra Karya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.874917,-6.214267,No,,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,LA,100,100
M-JKT-001-4-03-OUT,M-JKT-004,Fitra Karya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.874917,-6.214267,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,LA,400,400
M-JKT-001-4-04-OUT,M-JKT-004,Fitra Karya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.874917,-6.214267,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,700,700
M-JKT-001-5-01-OUT,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.8751,-6.214483,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,LA,100,100
M-JKT-001-5-02-OUT,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.8751,-6.214483,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,LA,300,300
M-JKT-001-5-03-OUT,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.8751,-6.214483,No,,M-BKS-076,KOTA BEKASI,PONDOKGEDE,106.99455,-6.23685,LA,100,100
M-JKT-001-5-04-OUT,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.8751,-6.214483,No,,,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,LA,100,100
M-JKT-001-6-01-OUT,M-JKT-006,Hadi,JAKARTA TIMUR,PULOGADUNG,106.875033,-6.21445,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,LA,400,400
M-JKT-001-6-02-OUT,M-JKT-006,Hadi,JAKARTA TIMUR,PULOGADUNG,106.875033,-6.21445,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,LA,300,300
M-JKT-001-6-03-OUT,M-JKT-006,Hadi,JAKARTA TIMUR,PULOGADUNG,106.875033,-6.21445,No,,M-BKS-076,KOTA BEKASI,PONDOKGEDE,106.99455,-6.23685,LA,100,100
M-JKT-001-6-04-OUT,M-JKT-006,Hadi,JAKARTA TIMUR,PULOGADUNG,106.875033,-6.21445,No,,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,200,200
M-JKT-001-7-01-OUT,M-JKT-007,Tati Jaya,JAKARTA TIMUR,PULOGADUNG,106.875117,-6.21445,No,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,4800,4800
M-JKT-001-7-02-OUT,M-JKT-007,Tati Jaya,JAKARTA TIMUR,PULOGADUNG,106.875117,-6.21445,No,,M-JKT-122,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1200,1200
M-JKT-001-7-03-OUT,M-JKT-007,Tati Jaya,JAKARTA TIMUR,PULOGADUNG,106.875117,-6.21445,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,BR,200,200
M-JKT-001-7-04-OUT,M-JKT-007,Tati Jaya,JAKARTA TIMUR,PULOGADUNG,106.875117,-6.21445,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,800,800
M-JKT-011-1-01-OUT,M-JKT-011,PALAD JAYA,JAKARTA TIMUR,PULOGADUNG,106.9024,-6.184133,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,100,700
M-JKT-011-1-02-OUT,M-JKT-011,PALAD JAYA,JAKARTA TIMUR,PULOGADUNG,106.9024,-6.184133,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,100,700
M-JKT-012-1-01-OUT,M-JKT-012,Gemini,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1874,Yes,Pulo Gadung,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,400,400
M-JKT-012-1-02-OUT,M-JKT-012,Gemini,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1874,Yes,Pulo Gadung,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,300,300
M-JKT-012-1-03-OUT,M-JKT-012,Gemini,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1874,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,300
M-JKT-012-1-04-OUT,M-JKT-012,Gemini,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1874,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,300,300
M-JKT-012-1-05-OUT,M-JKT-012,Gemini,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1874,Yes,Pulo Gadung,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,200,200
M-JKT-012-12-01-OUT,M-JKT-027,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.9042,-6.18915,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,400,400
M-JKT-012-12-02-OUT,M-JKT-027,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.9042,-6.18915,Yes,Pulo Gadung,D-BKS-005,BEKASI,CIKARANG UTARA,107.06275,-6.2566,BR,800,800
M-JKT-012-12-03-OUT,M-JKT-027,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.9042,-6.18915,Yes,Pulo Gadung,M-JKS-002,JAKARTA SELATAN,PASAR MINGGU,106.781533,-6.2389,BR,300,300
M-JKT-012-13-01-OUT,M-JKT-028,KUSNIWATININGSIH/UD ROSALLA,JAKARTA TIMUR,PULOGADUNG,106.9048,-6.1907,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,2500,17500
M-JKT-012-13-02-OUT,M-JKT-028,KUSNIWATININGSIH/UD ROSALLA,JAKARTA TIMUR,PULOGADUNG,106.9048,-6.1907,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,2000,14000
M-JKT-012-14-01-OUT,M-JKT-029,UD MANDIRI,JAKARTA TIMUR,PULOGADUNG,106.904883,-6.19065,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-012-14-02-OUT,M-JKT-029,UD MANDIRI,JAKARTA TIMUR,PULOGADUNG,106.904883,-6.19065,Yes,Pintu air,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,1000,7000
M-JKT-012-15-01-OUT,M-JKT-030,AKRI/MAKMUR JAYA,JAKARTA TIMUR,PULOGADUNG,106.90485,-6.190517,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,3000,21000
M-JKT-012-15-02-OUT,M-JKT-030,AKRI/MAKMUR JAYA,JAKARTA TIMUR,PULOGADUNG,106.90485,-6.190517,Yes,Pintu air,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,1000,7000
M-JKT-012-15-03-OUT,M-JKT-030,AKRI/MAKMUR JAYA,JAKARTA TIMUR,PULOGADUNG,106.90485,-6.190517,Yes,Pintu air,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,1000,7000
M-JKT-012-16-01-OUT,M-JKT-031,JONI/MUSI ARAWAS,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190567,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,800,5600
M-JKT-012-16-02-OUT,M-JKT-031,JONI/MUSI ARAWAS,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190567,Yes,Pintu air,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,500,3500
M-JKT-012-18-01-OUT,M-JKT-033,tiga harapan,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.190417,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1500,10500
M-JKT-012-18-02-OUT,M-JKT-033,tiga harapan,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.190417,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,2100
M-JKT-012-18-03-OUT,M-JKT-033,tiga harapan,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.190417,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,200,1400
M-JKT-012-19-01-OUT,M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,700,4900
M-JKT-012-19-02-OUT,M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-012-19-03-OUT,M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,BR,700,4900
M-JKT-012-19-04-OUT,M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,600,4200
M-JKT-012-19-05-OUT,M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,KARAWANG,KARAWANG BARAT,107.296026,-6.273019,BR,500,3500
M-JKT-012-19-06-OUT,M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,BR,500,3500
M-JKT-012-20-01-OUT,M-JKT-035,Rizki jaya,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.1906,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,2100
M-JKT-012-20-02-OUT,M-JKT-035,Rizki jaya,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.1906,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,300,2100
M-JKT-012-20-03-OUT,M-JKT-035,Rizki jaya,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.1906,Yes,Pintu air,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,300,2100
M-JKT-012-20-04-OUT,M-JKT-035,Rizki jaya,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.1906,Yes,Pintu air,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,100,700
M-JKT-012-2-01-OUT,M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,Yes,Pulo Gadung,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,500,3500
M-JKT-012-2-02-OUT,M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,500,3500
M-JKT-012-2-03-OUT,M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,800,5600
M-JKT-012-2-04-OUT,M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,Yes,Pulo Gadung,M-JKT-021,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,900,6300
M-JKT-012-2-05-OUT,M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1300,9100
M-JKT-012-2-06-OUT,M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,Yes,Pulo Gadung,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,1000,7000
M-JKT-012-22-01-OUT,M-JKT-037,Ardi Lawet,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.190483,Yes,Pintu air,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,1000,1000
M-JKT-012-22-02-OUT,M-JKT-037,Ardi Lawet,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.190483,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,1000,1000
M-JKT-012-22-03-OUT,M-JKT-037,Ardi Lawet,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.190483,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,3000,3000
M-JKT-012-23-01-OUT,M-JKT-038,Pak Mustaqin/wahyu,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.190583,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-012-23-02-OUT,M-JKT-038,Pak Mustaqin/wahyu,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.190583,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,800,5600
M-JKT-012-23-03-OUT,M-JKT-038,Pak Mustaqin/wahyu,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.190583,Yes,Pintu air,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,700,4900
M-JKT-012-23-04-OUT,M-JKT-038,Pak Mustaqin/wahyu,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.190583,Yes,Pintu air,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,300,2100
M-JKT-012-24-01-OUT,M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,BR,300,2100
M-JKT-012-24-02-OUT,M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,KARAWANG,KARAWANG BARAT,107.296026,-6.273019,BR,400,2800
M-JKT-012-24-03-OUT,M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,BR,600,4200
M-JKT-012-24-04-OUT,M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,700,4900
M-JKT-012-24-05-OUT,M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,500,3500
M-JKT-012-24-06-OUT,M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1500,10500
M-JKT-012-25-01-OUT,M-JKT-040,Dwi sakti,JAKARTA TIMUR,PULOGADUNG,106.904783,-6.190683,Yes,Pintu air,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,200,1400
M-JKT-012-25-02-OUT,M-JKT-040,Dwi sakti,JAKARTA TIMUR,PULOGADUNG,106.904783,-6.190683,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,100,700
M-JKT-012-25-03-OUT,M-JKT-040,Dwi sakti,JAKARTA TIMUR,PULOGADUNG,106.904783,-6.190683,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,100,700
M-JKT-012-26-01-OUT,M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,Yes,Pintu air,,JAKARTA TIMUR,PASARREBO,106.856811,-6.327118,BR,400,400
M-JKT-012-26-02-OUT,M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,Yes,Pintu air,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,300,300
M-JKT-012-26-03-OUT,M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,400,400
M-JKT-012-26-04-OUT,M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,Yes,Pintu air,M-JKU-030,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,BR,300,300
M-JKT-012-26-05-OUT,M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,Yes,Pintu air,M-JKU-032,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,BR,300,300
M-JKT-012-26-06-OUT,M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,300
M-JKT-012-27-01-OUT,M-JKT-042,Aji mas,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.190867,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,400,2800
M-JKT-012-27-02-OUT,M-JKT-042,Aji mas,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.190867,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,300,2100
M-JKT-012-27-03-OUT,M-JKT-042,Aji mas,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.190867,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,200,1400
M-JKT-012-27-04-OUT,M-JKT-042,Aji mas,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.190867,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,600,4200
M-JKT-012-28-01-OUT,M-JKT-043,pak junaedi,JAKARTA TIMUR,PULOGADUNG,106.90495,-6.19085,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,700,4900
M-JKT-012-28-02-OUT,M-JKT-043,pak junaedi,JAKARTA TIMUR,PULOGADUNG,106.90495,-6.19085,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,500,3500
M-JKT-012-28-03-OUT,M-JKT-043,pak junaedi,JAKARTA TIMUR,PULOGADUNG,106.90495,-6.19085,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-012-28-04-OUT,M-JKT-043,pak junaedi,JAKARTA TIMUR,PULOGADUNG,106.90495,-6.19085,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,100,700
M-JKT-012-29-01-OUT,M-JKT-044,Pak Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190833,Yes,Pintu air,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,600,4200
M-JKT-012-29-02-OUT,M-JKT-044,Pak Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190833,Yes,Pintu air,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,500,3500
M-JKT-012-29-03-OUT,M-JKT-044,Pak Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190833,Yes,Pintu air,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,400,2800
M-JKT-012-29-04-OUT,M-JKT-044,Pak Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190833,Yes,Pintu air,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-012-30-01-OUT,M-JKT-045,UD Langgeng Jaya,JAKARTA TIMUR,PULOGADUNG,106.905133,-6.1908,Yes,Pintu air,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,1000,1000
M-JKT-012-30-02-OUT,M-JKT-045,UD Langgeng Jaya,JAKARTA TIMUR,PULOGADUNG,106.905133,-6.1908,Yes,Pintu air,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,1000,1000
M-JKT-012-30-03-OUT,M-JKT-045,UD Langgeng Jaya,JAKARTA TIMUR,PULOGADUNG,106.905133,-6.1908,Yes,Pintu air,,BEKASI,TAMBUN SELATAN,107.055361,-6.256546,BR,1000,1000
M-JKT-012-3-01-OUT,M-JKT-014,CV FACHRUL JAYA,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1879,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,3000,21000
M-JKT-012-3-02-OUT,M-JKT-014,CV FACHRUL JAYA,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1879,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,2000,14000
M-JKT-012-3-03-OUT,M-JKT-014,CV FACHRUL JAYA,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1879,Yes,Pulo Gadung,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,2000,14000
M-JKT-012-31-01-OUT,M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,Yes,Pulo Gadung,M-JKU-029,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,100,700
M-JKT-012-31-02-OUT,M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,Yes,Pulo Gadung,,JAKARTA BARAT,TAMANSARI,106.818262,-6.148284,BR,350,2450
M-JKT-012-31-03-OUT,M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,350,2450
M-JKT-012-31-04-OUT,M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,Yes,Pulo Gadung,M-JKU-010,JAKARTA UTARA,CILINCING,106.92225,-6.14095,BR,300,2100
M-JKT-012-31-05-OUT,M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,500,3500
M-JKT-012-31-06-OUT,M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,Yes,Pulo Gadung,M-JKT-120,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-012-32-01-OUT,M-JKT-129,H.JUWARDI,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.188917,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,3000,21000
M-JKT-012-32-02-OUT,M-JKT-129,H.JUWARDI,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.188917,Yes,Pulo Gadung,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,BR,3000,21000
M-JKT-012-33-01-OUT,M-JKT-130,DWI PUTRI UNGGAS,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.188867,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,1000,7000
M-JKT-012-33-02-OUT,M-JKT-130,DWI PUTRI UNGGAS,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.188867,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-012-34-01-OUT,M-JKT-131,SATRIA SURYA ABADI,JAKARTA TIMUR,PULOGADUNG,106.904633,-6.1886,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,3000,21000
M-JKT-012-34-02-OUT,M-JKT-131,SATRIA SURYA ABADI,JAKARTA TIMUR,PULOGADUNG,106.904633,-6.1886,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,2000,14000
M-JKT-012-35-01-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,400,400
M-JKT-012-35-02-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,Yes,Pulo Gadung,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,300,300
M-JKT-012-35-03-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,Yes,Pulo Gadung,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,1000,1000
M-JKT-012-35-04-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,Yes,Pulo Gadung,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,BR,300,300
M-JKT-012-35-05-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,Yes,Pulo Gadung,M-BKS-076,KOTA BEKASI,PONDOKGEDE,106.99455,-6.23685,BR,500,500
