movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_x,origin_y,species,number,weekly_volume,type_destination,name_destination,destination_lbm_cy_id,destination_district,destination_sub_district,destination_x_original,destination_y_original,xy,point_x_subdistrict,point_y_subdistrict,object_id_destination,in_km_distance_origin_destination,origin_in_cluster,cluster_name
M-JKB-046-1-01-OUT,M-JKB-046,Pak H Waryono,JAKARTA BARAT,KEBONJERUK,106.775,-6.177083,BR,30,30,LBM,Pasar Citra 1,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,subdistrict coordinate,106.7365367,-6.152220489,1892,30.85382868,No,
M-JKB-048-1-01-OUT,M-JKB-048,H. MUSLAM,JAKARTA BARAT,GROGOLPETAMBURAN,106.78255,-6.15325,AK,50,50,LBM,PASAR BOJONG,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,subdistrict coordinate,106.7365367,-6.152220489,1892,45.83703432,No,
M-JKB-048-1-02-OUT,M-JKB-048,H. MUSLAM,JAKARTA BARAT,GROGOLPETAMBURAN,106.78255,-6.15325,AK,50,50,LBM,PASAR GROGOL,,JAKARTA BARAT,GROGOL PETAMBURAN,106.786438,-6.163436,subdistrict coordinate,106.7864384,-6.163435669,1889,45.51229908,No,
M-JKB-048-1-03-OUT,M-JKB-048,H. MUSLAM,JAKARTA BARAT,GROGOLPETAMBURAN,106.78255,-6.15325,AK,50,50,LBM,PASAR PURI,,JAKARTA BARAT,KEMBANGAN,106.74176,-6.198377,subdistrict coordinate,106.7417599,-6.198377399,1886,40.88440023,No,
M-JKB-048-1-04-OUT,M-JKB-048,H. MUSLAM,JAKARTA BARAT,GROGOLPETAMBURAN,106.78255,-6.15325,AK,50,50,LBM,PASAR KEMBANGAN,,JAKARTA BARAT,KEMBANGAN,106.74176,-6.198377,subdistrict coordinate,106.7417599,-6.198377399,1886,40.88440023,No,
M-JKB-049-1-01-OUT,M-JKB-049,Purwanto,JAKARTA BARAT,GROGOLPETAMBURAN,106.776033,-6.156983,BR,25,25,LBM,Pasar Jembatan Besi,M-JKB-021,JAKARTA BARAT,TAMBORA,106.7971,-6.15085,original coordinate,106.8033734,-6.147388377,1890,33.27839365,No,
M-JKB-051-1-01-OUT,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,BR,500,500,LBM,Pasar Angke,,JAKARTA BARAT,TAMBORA,106.803373,-6.147388,subdistrict coordinate,106.8033734,-6.147388377,1890,11.86141291,No,
M-JKB-051-1-02-OUT,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,BR,500,500,LBM,Pasar Kopro,,JAKARTA BARAT,GROGOL PETAMBURAN,106.786438,-6.163436,subdistrict coordinate,106.7864384,-6.163435669,1889,9.747026663,No,
M-JKB-051-1-03-OUT,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,BR,500,500,LBM,Pasar Teluk Gong,M-JKU-018,JAKARTA UTARA,PENJARINGAN,106.782133,-6.1381,original coordinate,106.7665319,-6.118124313,1894,9.844053697,No,
M-JKB-051-1-04-OUT,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,BR,500,500,LBM,Pasar Darurat,,JAKARTA BARAT,GROGOL PETAMBURAN,106.786438,-6.163436,subdistrict coordinate,106.7864384,-6.163435669,1889,9.747026663,No,
M-JKB-051-1-05-OUT,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,BR,500,500,LBM,Pasar Medan,,JAKARTA BARAT,GROGOL PETAMBURAN,106.786438,-6.163436,subdistrict coordinate,106.7864384,-6.163435669,1889,9.747026663,No,
M-JKB-053-1-01-OUT,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,BR,40,280,LBM,PASAR ANGKE,M-JKB-018,JAKARTA BARAT,TAMBORA,106.792,-6.1432,original coordinate,106.8033734,-6.147388377,1890,15.45537431,No,
M-JKB-053-1-02-OUT,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,LA,200,1400,LBM,PASAR ANGKE,M-JKB-018,JAKARTA BARAT,TAMBORA,106.792,-6.1432,original coordinate,106.8033734,-6.147388377,1890,15.45537431,No,
M-JKB-053-1-03-OUT,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,BR,20,140,LBM,PASAR CENGKARENG,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,original coordinate,106.7365367,-6.152220489,1892,21.93050839,No,
M-JKB-053-1-04-OUT,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,LA,100,700,LBM,PASAR CENGKARENG,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,original coordinate,106.7365367,-6.152220489,1892,21.93050839,No,
M-JKB-053-1-05-OUT,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,BR,40,280,LBM,PASAR DURI SELATAN,M-JKB-020,JAKARTA BARAT,TAMBORA,106.80185,-6.156883,original coordinate,106.8033734,-6.147388377,1890,13.90543642,No,
M-JKB-053-1-06-OUT,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,LA,200,1400,LBM,PASAR DURI SELATAN,M-JKB-020,JAKARTA BARAT,TAMBORA,106.80185,-6.156883,original coordinate,106.8033734,-6.147388377,1890,13.90543642,No,
M-JKB-054-1-01-OUT,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,BR,150,1050,LBM,PASAR PLUIT,M-JKU-033,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,original coordinate,106.7665319,-6.118124313,1894,19.18972399,No,
M-JKB-054-1-02-OUT,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,BR,100,700,LBM,PASAR JELEMBAR,M-JKB-029,JAKARTA BARAT,GROGOL PETAMBURAN,106.779167,-6.159883,original coordinate,106.7864384,-6.163435669,1889,16.25899743,No,
M-JKB-054-1-03-OUT,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,BR,500,3500,LBM,PASAR AYAM ANGKE,M-JKB-018,JAKARTA BARAT,TAMBORA,106.792,-6.1432,original coordinate,106.8033734,-6.147388377,1890,15.46055039,No,
M-JKB-054-4-01-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,BR,50,350,LBM,Pasar Cikupa,D-TGR-044,TANGERANG,CIKUPA,106.519683,-6.222417,original coordinate,106.5162132,-6.21790219,3915,44.89735304,No,
M-JKB-054-4-02-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,BR,50,350,LBM,Pasar Kabayoran Lama,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,original coordinate,106.7799398,-6.249171276,1862,16.09667873,No,
M-JKB-054-4-03-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,BR,50,350,LBM,Pasar Kapuk,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,subdistrict coordinate,106.7365367,-6.152220489,1892,21.09135216,No,
M-JKB-054-4-04-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,BR,30,210,AB,,,JAKARTA BARAT,TAMBORA,106.803373,-6.147388,subdistrict coordinate,106.8033734,-6.147388377,1890,14.10637328,No,
M-JKB-060-1-01-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,AK,30,210,LBM,Pasar Joglo,,JAKARTA BARAT,KEMBANGAN,106.74176,-6.198377,subdistrict coordinate,106.7417599,-6.198377399,1886,44.55267231,No,
M-JKB-060-1-02-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,AK,15,105,LBM,Pasar  Karanganyar,,JAKARTA PUSAT,SAWAH BESAR,106.833235,-6.153836,subdistrict coordinate,106.8332349,-6.153836177,1884,51.33137105,No,
M-JKB-060-1-03-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,AK,30,210,LBM,Pasar Angke,M-JKP-035,JAKARTA BARAT,TAMBORA,106.828433,-6.156367,original coordinate,106.8033734,-6.147388377,1890,50.91490755,No,
M-JKB-060-1-04-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,AK,30,210,LBM,Pasar Sawah besar,,JAKARTA PUSAT,SAWAH BESAR,106.833235,-6.153836,subdistrict coordinate,106.8332349,-6.153836177,1884,51.33137105,No,
M-JKB-063-1-01-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,BR,200,1400,LBM,PASAR CITRA,,JAKARTA BARAT,KALI DERES,106.704275,-6.134527,subdistrict coordinate,106.7042754,-6.134527496,1893,34.88195649,No,
M-JKB-063-1-02-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,BR,300,2100,LBM,PASAR CENGKARENG,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,subdistrict coordinate,106.7365367,-6.152220489,1892,33.15873943,No,
M-JKB-063-1-03-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,BR,200,1400,AB,BENI,,JAKARTA BARAT,KEBON JERUK,106.769026,-6.188963,subdistrict coordinate,106.7690259,-6.188963239,1887,29.85561814,No,
M-JKB-063-1-04-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,BR,500,3500,AS,,,TANGERANG,KELAPA DUA,106.609851,-6.242164,subdistrict coordinate,106.6098514,-6.242163736,3918,25.36222136,No,
M-JKP-005-10-01-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,BR,400,2800,LBM,PD. PASAR JAYA,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,original coordinate,106.8558983,-6.16282189,1883,5.903156922,No,
M-JKP-005-10-02-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,BR,350,2450,LBM,PD. PASAR JAYA,M-JKP-004,JAKARTA PUSAT,CEMPAKA PUTIH,106.858283,-6.174533,original coordinate,106.8680462,-6.180883411,1882,7.14894881,No,
M-JKP-005-10-03-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,LA,350,2450,LBM,PASAR JELAMBAR,M-JKP-003,JAKARTA PUSAT,CEMPAKA PUTIH,106.8726,-6.185167,original coordinate,106.8680462,-6.180883411,1882,5.319887938,No,
M-JKP-005-10-04-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,BR,500,3500,AB,,,JAKARTA PUSAT,JOHAR BARU,106.85454,-6.182124,subdistrict coordinate,106.8545403,-6.182123793,1881,7.368703431,No,
M-JKP-005-1-01-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,900,6300,LBM,PD PASAR JAYA,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,original coordinate,106.8558983,-6.16282189,1883,49.2080239,No,
M-JKP-005-1-02-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,500,3500,LBM,PASAR GEMBRONG LAMA,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,original coordinate,106.8545403,-6.182123793,1881,37.19349884,No,
M-JKP-005-1-03-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,200,1400,AB,CATERING,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,38.67557143,No,
M-JKP-005-1-04-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,400,2800,LBM,PASAR CENGKARENG,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,original coordinate,106.7365367,-6.152220489,1892,22.82482836,No,
M-JKP-005-1-05-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,400,2800,LBM,UD. PASAR JAYA,M-JKP-004,JAKARTA PUSAT,CEMPAKA PUTIH,106.858283,-6.174533,original coordinate,106.8680462,-6.180883411,1882,37.49910102,No,
M-JKP-005-1-06-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,200,1400,LBM,PASAR JOHAR BARU,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,original coordinate,106.8545403,-6.182123793,1881,37.39194004,No,
M-JKP-005-1-07-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,BR,400,2800,LBM,PASAR SERDANG,M-JKP-024,JAKARTA PUSAT,KEMAYORAN,106.863967,-6.156833,original coordinate,106.8558983,-6.16282189,1883,37.93584401,No,
M-JKP-005-11-01-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,BR,800,5600,LBM,PASAR GEMBRONG BARU,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.847123434,No,
M-JKP-005-11-02-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,BR,400,2800,LBM,PASAR JOHAR BARU,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,original coordinate,106.8545403,-6.182123793,1881,7.269178546,No,
M-JKP-005-11-03-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,BR,450,3150,LBM,PASAR GEMBRONG LAMA,,JAKARTA PUSAT,JOHAR BARU,106.85454,-6.182124,subdistrict coordinate,106.8545403,-6.182123793,1881,7.472015568,No,
M-JKP-005-11-04-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,BR,150,1050,LBM,PASAR RAWA SARI,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,6.038520741,No,
M-JKP-005-2-01-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,50,350,LBM,PASAR RAWA SARI,M-JKP-003,JAKARTA PUSAT,CEMPAKA PUTIH,106.8726,-6.185167,original coordinate,106.8680462,-6.180883411,1882,39.75366031,No,
M-JKP-005-2-02-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,50,350,LBM,PASAR JOHAR BARU,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,original coordinate,106.8545403,-6.182123793,1881,37.89815794,No,
M-JKP-005-2-03-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,30,210,LBM,PASAR GEMBRONG,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,39.17938742,No,
M-JKP-005-2-04-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,100,700,LBM,PASAR GEMBRONG LAMA,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,original coordinate,106.8545403,-6.182123793,1881,37.69700987,No,
M-JKP-005-2-05-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,100,700,LBM,PASAR SUMUR BATU,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,original coordinate,106.8558983,-6.16282189,1883,49.70193648,No,
M-JKP-005-2-06-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,100,700,LBM,PASAR SERDANG,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,subdistrict coordinate,106.8558983,-6.16282189,1883,37.58839016,No,
M-JKP-005-2-07-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,BR,200,1400,AB,CATERING,,JAKARTA PUSAT,JOHAR BARU,106.85454,-6.182124,subdistrict coordinate,106.8545403,-6.182123793,1881,37.70488575,No,
M-JKP-005-3-01-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,BR,4000,28000,LBM,PASAR JAKARTA PUSAT,,JAKARTA PUSAT,MENTENG,106.91985,-6.196933,subdistrict coordinate,106.8351718,-6.19578281,1879,0,No,
M-JKP-005-3-02-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,BR,2000,14000,LBM,PASAR JATINEGARA,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.816275725,No,
M-JKP-005-3-03-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,LA,200,200,LBM,PASAR CAKUNG,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,2.462000756,No,
M-JKP-005-3-04-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,LA,1500,1500,CY,BEKASI,,BEKASI,,106.91985,-6.196933,subdistrict coordinate,,,,0,No,
M-JKP-005-4-01-OUT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,LA,30,150,LBM,pasar pademangan timur,M-JKU-030,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,original coordinate,106.8373335,-6.129512122,1895,37.21424121,No,
M-JKP-005-4-02-OUT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,LA,50,350,LBM,Pasar Rawa Badak,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,41.17367223,No,
M-JKP-005-4-03-OUT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,LA,200,400,LBM,Pasar Johar Baru,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,original coordinate,106.8545403,-6.182123793,1881,37.91570138,No,
M-JKP-005-5-01-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,LA,200,1400,LBM,PASAR BUKIT DURI,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,subdistrict coordinate,106.8507115,-6.228812306,1866,8.499030116,No,
M-JKP-005-5-02-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,LA,100,700,LBM,PASAR KEBAYORAN LAMA,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,original coordinate,106.7799398,-6.249171276,1862,16.07770077,No,
M-JKP-005-5-03-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,LA,350,2450,LBM,PASAR KRAMAT JATI,M-JKT-113,JAKARTA TIMUR,KRAMAT JATI,106.867783,-6.268033,original coordinate,106.8654648,-6.276215712,1872,9.732256403,No,
M-JKP-005-5-04-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,LA,50,350,LBM,PASAR RAWA BEBEK,,JAKARTA SELATAN,PANCORAN,106.84361,-6.255354,subdistrict coordinate,106.8436104,-6.255353748,1865,10.6737097,No,
M-JKP-005-5-05-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,LA,1300,9100,AB,PEDAGANG MAKANAN,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,6.056995418,No,
M-JKP-005-7-01-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,200,1400,LBM,PASAR KEBAYORAN,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,original coordinate,106.7799398,-6.249171276,1862,16.05964066,No,
M-JKP-005-7-02-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,200,1400,LBM,PASAR ROXY,,JAKARTA PUSAT,GAMBIR,106.81808,-6.171464,subdistrict coordinate,106.8180802,-6.171464384,1885,11.72563899,No,
M-JKP-005-7-03-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,300,2100,LBM,PASAR GEMBRONG,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,original coordinate,106.8545403,-6.182123793,1881,7.536984017,No,
M-JKP-005-7-04-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,600,4200,LBM,PASAR PULOGADUNG,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,3.482104173,No,
M-JKP-005-7-05-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,100,700,LBM,PASAR WARAKAS,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,10.04260871,No,
M-JKP-005-7-06-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,500,3500,LBM,PASAR ANCOL,,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,subdistrict coordinate,106.8373335,-6.129512122,1895,11.82274872,No,
M-JKP-005-7-07-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,200,1400,LBM,PASAR NANGKA,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,subdistrict coordinate,106.8558983,-6.16282189,1883,8.073911239,No,
M-JKP-005-7-08-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,BR,800,5600,AS,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,6.057595816,No,
M-JKP-005-8-01-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,BR,60,420,LBM,PASAR ELANG/PADEMANGAN TIMUR,M-JKU-030,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,original coordinate,106.8373335,-6.129512122,1895,11.44726115,No,
M-JKP-005-8-02-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,300,2100,LBM,PASAR KEBAYORAN LAMA,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,original coordinate,106.7799398,-6.249171276,1862,16.1778265,No,
M-JKP-005-8-03-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,200,1400,LBM,PD PASAR JAYA CIBUBUR,M-JKT-118,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,original coordinate,106.8783116,-6.333634584,1869,16.15102728,No,
M-JKP-005-8-04-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,150,1050,LBM,PASAR KRAMAT JATI,M-JKT-113,JAKARTA TIMUR,KRAMAT JATI,106.867783,-6.268033,original coordinate,106.8654648,-6.276215712,1872,10.12225042,No,
M-JKP-005-8-05-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,BR,400,2800,LBM,PD PASAR JAYA SENEN,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,original coordinate,106.8458614,-6.184268513,1880,8.764845887,No,
M-JKP-005-8-06-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,120,840,LBM,PASAR KEDOYA,M-JKB-028,JAKARTA BARAT,KEBON JERUK,106.764517,-6.163883,original coordinate,106.7690259,-6.188963239,1887,17.60614858,No,
M-JKP-005-8-07-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,1000,7000,LBM,PASAR CENGKARENG,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,original coordinate,106.7365367,-6.152220489,1892,21.76896692,No,
M-JKP-005-8-08-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,400,2800,LBM,PASAR BENYAMIN MANIK ANGKE,M-JKB-018,JAKARTA BARAT,TAMBORA,106.792,-6.1432,original coordinate,106.8033734,-6.147388377,1890,15.22477729,No,
M-JKP-005-8-09-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,60,420,LBM,PASAR PETOJO ILIR,M-JKP-001,JAKARTA PUSAT,GAMBIR,106.812117,-6.1623,original coordinate,106.8180802,-6.171464384,1885,12.43870344,No,
M-JKP-005-8-10-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,BR,30,210,LBM,PASAR JAYA RAWAMANGUN,M-JKT-120,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,3.413915973,No,
M-JKP-005-8-11-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,LA,20,140,LBM,PASAR JAYA RAWAMANGUN,M-JKT-120,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,3.413915973,No,
M-JKP-005-8-12-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,BR,300,2100,LBM,PASAR PONDOK LABU,M-JKS-034,JAKARTA SELATAN,CILANDAK,106.791017,-6.241533,original coordinate,106.7933103,-6.292745677,1860,15.35629943,No,
