movement_id,origin_district,type,species,number,weekly_volume,destination_code,destination_name,destination_x,destination_y,destination_district,destination_subdistrict,point_x_subdistrict_destination,point_y_subdistrict_destination,object_id_subdistrict_destination,in_km_distance_origin_district_destination,destination_in_cluster,destination_cluster_name,cy_id
M-BKS-008-6-02-IN,SERANG,Br,BR,3000,10500,M-BKS-013,MURNI CHICKEN,106.91105,-6.289883,KOTA BEKASI,PONDOKMELATI,,,,99.00651368,No,,M-BKS-008-6
M-BKS-008-6-03-IN,SEMARANG,Br,BR,1500,10500,M-BKS-013,MURNI CHICKEN,106.91105,-6.289883,KOTA BEKASI,PONDOKMELATI,,,,410.3632399,No,,M-BKS-008-6
M-BKS-008-7-01-IN,TASIKMALAYA,FA,BR,5000,17500,M-BKS-014,MUI,106.934017,-6.307267,KOTA BEKASI,PONDOKMELATI,,,,187.4451879,No,,M-BKS-008-7
M-BKS-008-7-02-IN,SUKABUMI,FA,BR,5000,17500,M-BKS-014,MUI,106.934017,-6.307267,KOTA BEKASI,PONDOKMELATI,,,,87.699259,No,,M-BKS-008-7
M-BKS-016-1-01-IN,BEKASI,Br,BR,1000,7000,M-BKS-016,SUGIYANTO/AYAM PUTIH/SOBIJAH,106.968033,-6.284833,KOTA BEKASI,JATIASIH,106.9523907,-6.30733872,2492,24.03923552,No,,M-BKS-016-1
M-BKS-016-1-02-IN,KOTA BEKASI,FA,BR,1200,8400,M-BKS-016,SUGIYANTO/AYAM PUTIH/SOBIJAH,106.968033,-6.284833,KOTA BEKASI,JATIASIH,106.9523907,-6.30733872,2492,7.286452205,No,,M-BKS-016-1
M-BKS-016-3-01-IN,SUBANG,Br,BR,1408,3285.332864,M-BKS-019,UTOMO CHICKEN,106.967083,-6.288517,KOTA BEKASI,JATIASIH,106.9523907,-6.30733872,2492,89.90238597,No,,M-BKS-016-3
M-BKS-016-3-02-IN,TANGERANG,Br,BR,1408,3285.332864,M-BKS-019,UTOMO CHICKEN,106.967083,-6.288517,KOTA BEKASI,JATIASIH,106.9523907,-6.30733872,2492,50.65387338,No,,M-BKS-016-3
M-BKS-016-3-03-IN,INDRAMAYU,Br,BR,1408,3285.332864,M-BKS-019,UTOMO CHICKEN,106.967083,-6.288517,KOTA BEKASI,JATIASIH,106.9523907,-6.30733872,2492,137.8664845,No,,M-BKS-016-3
M-BKS-016-4-01-IN,BOGOR,Br,BR,500,3500,M-BKS-020,MARULON / UYONG,106.94215,-6.337367,KOTA BEKASI,JATIASIH,106.9523907,-6.30733872,2492,30.76832143,No,,M-BKS-016-4
M-BKS-025-1-01-IN,TASIKMALAYA,FA,BR,2000,14000,M-BKS-025,ABU,107.2483549,-6.250873707,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.9554068,No,,M-BKS-025-1
M-BKS-025-2-01-IN,BANDUNG,Br,BR,2300,8050,M-BKS-026,ACE / SRB,106.974433,-6.2337,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,118.4322541,No,,M-BKS-025-2
M-BKS-025-2-02-IN,TASIKMALAYA,Br,BR,2300,8050,M-BKS-026,ACE / SRB,106.974433,-6.2337,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.9554068,No,,M-BKS-025-2
M-BKS-038-1-01-IN,SUBANG,Br,BR,60,210,M-BKS-038,WARNO,106.988683,-6.306817,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,85.03842447,No,,M-BKS-038-1
M-BKS-038-1-02-IN,KARAWANG,Br,BR,60,210,M-BKS-038,WARNO,106.988683,-6.306817,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,41.16242262,No,,M-BKS-038-1
M-BKS-038-2-01-IN,BOGOR,Br,BR,400,933.3332,M-BKS-043,MULYONO,106.991183,-6.313533,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,36.61229223,No,,M-BKS-038-2
M-BKS-038-2-02-IN,KOTA BEKASI,Br,BR,400,933.3332,M-BKS-043,MULYONO,106.991183,-6.313533,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,4.032593348,No,,M-BKS-038-2
M-BKS-038-2-03-IN,KOTA DEPOK,Br,BR,400,933.3332,M-BKS-043,MULYONO,106.991183,-6.313533,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,21.50717307,No,,M-BKS-038-2
M-BKS-038-3-01-IN,KOTA DEPOK,LC,BR,900,6300,M-BKS-041,AA / ROBY JAYA,106.987483,-6.313033,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,21.50717307,No,,M-BKS-038-3
M-BKS-040-1-01-IN,KOTA BEKASI,CY,BR,100,700,M-BKS-040,AHMAD YANI/UD MANDIRI 2,106.984867,-6.31245,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,3.668718863,No,,M-BKS-040-1
M-BKS-042-1-01-IN,SUBANG,FA,BR,1000,4000,M-BKS-042,DJAMIL,106.983867,-6.3123,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,85.86720121,No,,M-BKS-042-1
M-BKS-042-1-02-IN,SUBANG,FA,BR,1000,3000,M-BKS-042,DJAMIL,106.983867,-6.3123,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,85.86720121,No,,M-BKS-042-1
M-BKS-044-1-01-IN,MAJALENGKA,FA,BR,1500,10500,M-BKS-044,BISMA ADI PRATAMA,107.2483549,-6.250873707,KOTA BEKASI,BEKASI SELATAN,106.9776484,-6.258056534,2497,,No,,M-BKS-044-1
M-BKS-048-1-01-IN,JAKARTA TIMUR,CY,BR,250,1750,M-BKS-048-CY,PASAR BAMBU KUNING,106.985933,-6.2462,KOTA BEKASI,BEKASI SELATAN,106.9776484,-6.258056534,2497,9.642191943,No,,M-BKS-048-1
M-BKS-049-1-01-IN,TASIKMALAYA,FA,BR,60,420,M-BKS-049-CY,JALU/PASAR PONCOL BARU,106.984633,-6.23795,KOTA BEKASI,BEKASI SELATAN,106.9776484,-6.258056534,2497,,No,,M-BKS-049-1
M-BKS-050-1-01-IN,JAKARTA TIMUR,,BR,30,210,M-BKS-050-CY,PASAR MUJAER,106.9806,-6.236433,KOTA BEKASI,BEKASI SELATAN,106.9776484,-6.258056534,2497,9.228093715,No,,M-BKS-050-1
M-BKS-051-1-01-IN,KARAWANG,Br,BR,3500,10500,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,40.80005423,No,,M-BKS-051-1
M-BKS-051-1-02-IN,TASIKMALAYA,Br,BR,3500,3500,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,190.5176213,No,,M-BKS-051-1
M-BKS-051-1-03-IN,SUBANG,Br,BR,3500,3500,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,88.14546192,No,,M-BKS-051-1
M-BKS-051-1-04-IN,BOGOR,Br,BR,3500,1750,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,44.75755764,No,,M-BKS-051-1
M-BKS-051-1-05-IN,TANGERANG,Br,BR,3500,1750,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,53.10853303,No,,M-BKS-051-1
M-BKS-051-1-06-IN,BANDUNG,Br,BR,3500,1750,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,119.364667,No,,M-BKS-051-1
M-BKS-051-1-07-IN,INDRAMAYU,Br,BR,3500,1750,M-BKS-051,Maju Lancar,106.991767,-6.2101,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,134.3210184,No,,M-BKS-051-1
M-BKS-052-1-01-IN,KOTA BEKASI,LBM,AK,30,210,M-BKS-052,ATO/MATO,107.006867,-6.23295,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,6.237101861,No,,M-BKS-052-1
M-BKS-055-2-1-01-IN,BANJARNEGARA,FA,AK,200,400,M-BKS-056,M.MININ,107.00615,-6.233983,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,321.0363177,No,,M-BKS-055-2
M-BKS-058-1-01-IN,KOTA BEKASI,LBM,DU,100,700,M-BKS-058,TPnU M Namin,107.039617,-6.201967,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,11.15479784,No,,M-BKS-058-1
M-BKS-063-1-01-IN,TASIKMALAYA,Br,BR,1000,4000,M-BKS-063,Cirajaya,107.019017,-6.243883,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,185.7340689,No,,M-BKS-063-1
M-BKS-063-1-02-IN,TANGGAMUS,Br,BR,1000,2000,M-BKS-063,Cirajaya,107.019017,-6.243883,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,276.791372,No,,M-BKS-063-1
M-BKS-063-1-03-IN,MAJALENGKA,Br,BR,1000,1000,M-BKS-063,Cirajaya,107.019017,-6.243883,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,152.1353046,No,,M-BKS-063-1
M-BKS-064-1-01-IN,BEKASI,FA,BR,500,3500,M-BKS-064,JAWA UNGGAS,107.021317,-6.24795,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,11.68578041,No,,M-BKS-064-1
M-BKS-065-1-01-IN,SUKABUMI,Br,BR,1500,10500,M-BKS-065,Jaya Unggas,107.02155,-6.242367,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,97.60018837,No,,M-BKS-065-1
M-BKS-067-3-01-IN,KOTA BEKASI,CY,BR,300,2100,M-BKS-069,TPnU Marzuki,107.023667,-6.235267,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,7.281206842,No,,M-BKS-067-3
M-BKS-073-1-01-IN,BANDUNG,Br,BR,3000,10500,M-BKS-073,PD. PUTRA MANDIRI,107.00735,-6.26965,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,113.0773273,No,,M-BKS-073-1
M-BKS-073-1-02-IN,TASIKMALAYA,Br,BR,3000,10500,M-BKS-073,PD. PUTRA MANDIRI,107.00735,-6.26965,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,184.5681729,No,,M-BKS-073-1
M-BKS-075-1-01-IN,BEKASI,FA,BR,2500,8750,M-BKS-075,H.AMRIL BURHAN/BURNAS MULIA SAKTI,106.93295,-6.283617,KOTA BEKASI,PONDOKGEDE,106.9300827,-6.268900893,2489,22.30767969,No,,M-BKS-075-1
M-BKS-075-1-02-IN,SUBANG,FA,BR,2500,8750,M-BKS-075,H.AMRIL BURHAN/BURNAS MULIA SAKTI,106.93295,-6.283617,KOTA BEKASI,PONDOKGEDE,106.9300827,-6.268900893,2489,92.13239002,No,,M-BKS-075-1
M-BKS-077-1-01-IN,BEKASI,CY,BR,60,420,M-BKS-077-CY,TPnU H Misin,106.977767,-6.259733,KOTA BEKASI,BEKASI SELATAN,106.9776484,-6.258056534,2497,16.72331542,No,,M-BKS-077-1
M-BKS-078-1-01-IN,JAKARTA TIMUR,CY,BR,200,1400,M-BKS-078-CY,WITO/PS. WISMA ASRI,107.027,-6.211783,KOTA BEKASI,BEKASI UTARA,107.0060321,-6.207365105,2500,14.96593937,No,,M-BKS-078-1
M-BKS-084-1-01-IN,KARAWANG,Br,BR,300,1050,M-BKS-084,GETAS SUKSES MAKMUR/ NOVITASARI,106.925517,-6.363583,KOTA BEKASI,JATISAMPURNA,106.9248119,-6.364891964,2490,49.48798992,No,,M-BKS-084-1
M-BKS-084-1-02-IN,KOTA DEPOK,Br,BR,300,1050,M-BKS-084,GETAS SUKSES MAKMUR/ NOVITASARI,106.925517,-6.363583,KOTA BEKASI,JATISAMPURNA,106.9248119,-6.364891964,2490,12.67917873,No,,M-BKS-084-1
M-BKS-086-1-01-IN,BOGOR,Br,BR,1000,7000,M-BKS-086,UD MANDIRI,106.987267,-6.312833,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,36.3266713,No,,M-BKS-086-1
M-BKS-086-1-02-IN,BEKASI,Br,BR,400,2800,M-BKS-086,UD MANDIRI,106.987267,-6.312833,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,18.3590397,No,,M-BKS-086-1
M-BKS-087-1-01-IN,TASIKMALAYA,Br,BR,1000,3500,M-BKS-087,Tri Sumber Rejeki,107.0073,-6.27015,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,184.5323945,No,,M-BKS-087-1
M-BKS-087-1-02-IN,LAMPUNG UTARA,Br,BR,1000,3500,M-BKS-087,Tri Sumber Rejeki,107.0073,-6.27015,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,293.6941078,No,,M-BKS-087-1
M-BKS-088-1-01-IN,KARAWANG,FA,BR,1000,4000,M-BKS-088,PD. Unggas Sakti,107.020267,-6.242017,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,37.36810619,No,,M-BKS-088-1
M-BKS-088-1-02-IN,BOGOR,Br,BR,1000,1500,M-BKS-088,PD. Unggas Sakti,107.020267,-6.242017,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,44.29829957,No,,M-BKS-088-1
M-BKS-088-1-03-IN,BEKASI,Br,BR,1000,1500,M-BKS-088,PD. Unggas Sakti,107.020267,-6.242017,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,11.61697238,No,,M-BKS-088-1
M-BKS-089-1-01-IN,SUBANG,FA,BR,874,3496,M-BKS-089,UD M. FAREL,106.9874,-6.312817,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,85.4688556,No,,M-BKS-089-1
M-BKS-089-1-02-IN,BANDUNG,FA,BR,800,2400,M-BKS-089,UD M. FAREL,106.9874,-6.312817,KOTA BEKASI,BANTARGEBANG,106.9913653,-6.33892597,2493,110.7267487,No,,M-BKS-089-1
M-BKS-090-1-01-IN,KARAWANG,Br,BR,1000,7000,M-BKS-090,Setia Unggas,107.007783,-6.271,KOTA BEKASI,RAWALUMBU,106.9941482,-6.281107951,2496,38.80572426,No,,M-BKS-090-1
M-BKS-091-1-01-IN,CIREBON,Br,BR,1500,10500,M-BKS-091,ROSSO MANDIRI,107.014217,-6.245933,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,175.6730174,No,,M-BKS-091-1
M-BKS-091-2-01-IN,BANDUNG,Br,BR,2000,14000,M-BKS-092,PD. DUA PUTRI MANDIRI JAYA,107.014367,-6.245933,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,114.6966538,No,,M-BKS-091-2
M-BKS-091-3-01-IN,SUKABUMI,FA,BR,1000,3500,M-BKS-093,Jaya Abadi,107.01445,-6.245983,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,96.94682227,No,,M-BKS-091-3
M-BKS-091-3-02-IN,SUBANG,FA,BR,1000,3500,M-BKS-093,Jaya Abadi,107.01445,-6.245983,KOTA BEKASI,BEKASI TIMUR,107.0191311,-6.242045002,2495,84.4724057,No,,M-BKS-091-3
M-BKS-098-1-01-IN,TASIKMALAYA,Br,BR,2000,14000,M-BKS-098,RUDI/M.ARI JAYA,106.974267,-6.233567,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.7069541,No,,M-BKS-098-1
M-BKS-098-2-01-IN,TASIKMALAYA,FA,BR,2500,17500,M-BKS-099,PREDY GROUP,106.974333,-6.23355,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.7069541,No,,M-BKS-098-2
M-BKS-098-3-01-IN,SUKABUMI,Br,BR,2000,4666.666,M-BKS-100,BERDIKARI,106.975017,-6.23515,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,96.4778295,No,,M-BKS-098-3
M-BKS-098-3-02-IN,KOTA BEKASI,Br,BR,2000,4666.666,M-BKS-100,BERDIKARI,106.975017,-6.23515,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,4.80477523,No,,M-BKS-098-3
M-BKS-098-3-03-IN,KARAWANG,Br,BR,2000,4666.666,M-BKS-100,BERDIKARI,106.975017,-6.23515,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,42.45429329,No,,M-BKS-098-3
M-BKS-098-4-01-IN,TASIKMALAYA,FA,BR,2000,14000,M-BKS-101,RIHIT MAS,106.975,-6.236283,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.7069541,No,,M-BKS-098-4
M-BKS-098-5-01-IN,SEMARANG,Br,BR,2000,7000,M-BKS-102,PD. PASAR MINGGU,106.9727,-6.235,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,407.9983014,No,,M-BKS-098-5
M-BKS-098-5-02-IN,TASIKMALAYA,Br,BR,2000,7000,M-BKS-102,PD. PASAR MINGGU,106.9727,-6.235,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.7069541,No,,M-BKS-098-5
M-BKS-103-1-01-IN,TASIKMALAYA,Br,BR,2000,4666.666,M-BKS-103,HANDAYANI 3,106.975,-6.236283,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,189.7069541,No,,M-BKS-103-1
M-BKS-103-1-02-IN,BANDUNG,Br,BR,2000,4666.666,M-BKS-103,HANDAYANI 3,106.975,-6.236283,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,118.1686188,No,,M-BKS-103-1
M-BKS-103-1-03-IN,SUKABUMI,Br,BR,2000,4666.666,M-BKS-103,HANDAYANI 3,106.975,-6.236283,KOTA BEKASI,BEKASI BARAT,106.9627885,-6.233617281,2498,96.4778295,No,,M-BKS-103-1
M-DPK-003-1-01-IN,TANGERANG,Br,BR,1000,7000,M-DPK-003,BAPAK PURBIANTO,106.7508,-6.40735,KOTA DEPOK,SAWANGAN,110.356076,-7.503878338,2684,36.39597948,No,,M-DPK-003-1
M-DPK-003-1-02-IN,JAKARTA SELATAN,Br,BR,1000,7000,M-DPK-003,BAPAK PURBIANTO,106.7508,-6.40735,KOTA DEPOK,SAWANGAN,110.356076,-7.503878338,2684,16.15463444,No,,M-DPK-003-1
M-DPK-005-1-01-IN,BOGOR,Br,BR,1800,12600,M-DPK-005,Trijaya Chicken,106.735217,-6.369167,KOTA DEPOK,SAWANGAN,110.356076,-7.503878338,2684,17.42581825,No,,M-DPK-005-1
M-DPK-005-1-02-IN,TANGERANG,FA,BR,1600,11200,M-DPK-005,Trijaya Chicken,106.735217,-6.369167,KOTA DEPOK,SAWANGAN,110.356076,-7.503878338,2684,32.27697245,No,,M-DPK-005-1
M-DPK-008-1-01-IN,SUKABUMI,FA,BR,2800,19600,M-DPK-008,CV KPTM,106.83565,-6.425833,KOTA DEPOK,SUKMA JAYA,106.8436485,-6.397202833,2505,72.4304508,No,,M-DPK-008-1
M-DPK-012-1-01-IN,BOGOR,FA,BR,1500,10500,M-DPK-012,SUKIRNO,106.8622,-6.444217,KOTA DEPOK,CIMANGGIS,106.8699281,-6.368516491,2507,16.4591239,No,,M-DPK-012-1
M-JKB-005-01-IN,BANDUNG,Br,BR,800,800,M-JKB-005,Jaya Sakti,106.73165,-6.16385,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,141.9274456,No,,M-JKB-005-0
M-JKB-005-02-IN,SERANG,Br,BR,1200,1200,M-JKB-005,Jaya Sakti,106.73165,-6.16385,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,74.69704524,No,,M-JKB-005-0
M-JKB-005-03-IN,BOGOR,Br,BR,300,300,M-JKB-005,Jaya Sakti,106.73165,-6.16385,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,39.87203011,No,,M-JKB-005-0
M-JKB-006-1-01-IN,BOGOR,Br,BR,1200,2400,M-JKB-006,SUTRISNO,106.765483,-6.148967,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,41.58231477,No,,M-JKB-006-1
M-JKB-006-1-02-IN,TANGERANG,Br,BR,1200,6000,M-JKB-006,SUTRISNO,106.765483,-6.148967,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,27.77084584,No,,M-JKB-006-1
M-JKB-007-1-01-IN,SERANG,Br,BR,4000,28000,M-JKB-007,TUMARITIS,106.73185,-6.1494,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,74.68145296,No,,M-JKB-007-1
M-JKB-008-1-01-IN,BOGOR,FA,BR,500,3500,M-JKB-008,SAWUNG KEMBAR,106.7194,-6.17285,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,38.12285505,No,,M-JKB-008-1
M-JKB-008-1-02-IN,BOGOR,FA,AK,100,700,M-JKB-008,SAWUNG KEMBAR,106.7194,-6.17285,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,38.12285505,No,,M-JKB-008-1
M-JKB-008-3-01-IN,TANGERANG,FA,BR,800,5600,M-JKB-010,UD ANGGIT PS,106.71775,-6.17175,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,22.23512105,No,,M-JKB-008-3
M-JKB-008-4-01-IN,BOGOR,FA,BR,300,2100,M-JKB-036,KUSWANTO,106.716217,-6.167517,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,38.12285505,No,,M-JKB-008-4
M-JKB-008-5-01-IN,TANGERANG,FA,BR,600,4200,M-JKB-037,H.ZEN ABDULLAH,106.717167,-6.18055,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,22.23512105,No,,M-JKB-008-5
M-JKB-013-5-01-IN,TASIKMALAYA,FA,BR,50,350,M-JKB-017,SUKO,106.80835,-6.143383,JAKARTA BARAT,TAMBORA,106.8033734,-6.147388377,1890,210.0235262,No,,M-JKB-013-5
M-JKB-023-1-01-IN,TASIKMALAYA,Br,BR,5000,5000,M-JKB-023,H.Abbas,106.749267,-6.170183,JAKARTA BARAT,KALIDERES,,,,212.7744379,No,,M-JKB-023-1
M-JKB-026-1-01-IN,BANDUNG,Br,BR,300,150,M-JKB-026,Mandiri Jaya (Penyalur Ayam Broiler),106.775117,-6.187417,JAKARTA BARAT,KEBONJERUK,,,,136.7062656,No,,M-JKB-026-1
M-JKB-026-1-02-IN,SERANG,Br,BR,300,150,M-JKB-026,Mandiri Jaya (Penyalur Ayam Broiler),106.775117,-6.187417,JAKARTA BARAT,KEBONJERUK,,,,79.6853429,No,,M-JKB-026-1
M-JKB-026-1-03-IN,TANGERANG,Br,BR,150,150,M-JKB-026,Mandiri Jaya (Penyalur Ayam Broiler),106.775117,-6.187417,JAKARTA BARAT,KEBONJERUK,,,,28.74746932,No,,M-JKB-026-1
M-JKB-027-1-01-IN,BANYUMAS,Br,AK,300,300,M-JKB-027,Pak H Amin Mashuri,106.780233,-6.18645,JAKARTA BARAT,KEBONJERUK,,,,301.911782,No,,M-JKB-027-1
M-JKB-038-1-01-IN,BANDUNG,FA,BR,3000,21000,M-JKB-038,BAMBANG,106.737283,-6.150317,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,142.5629572,No,,M-JKB-038-1
M-JKB-039-1-01-IN,SERANG,Br,BR,4000,20000,M-JKB-039,UD. Kalimaya,106.73155,-6.164217,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,74.65865022,No,,M-JKB-039-1
M-JKB-039-1-02-IN,KOTA CILEGON,Br,BR,2000,2000,M-JKB-039,UD. Kalimaya,106.73155,-6.164217,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,81.73430307,No,,M-JKB-039-1
M-JKB-039-1-03-IN,PANDEGLANG,Br,BR,2000,2000,M-JKB-039,UD. Kalimaya,106.73155,-6.164217,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,120.0344299,No,,M-JKB-039-1
M-JKB-039-2-01-IN,SERANG,Br,BR,1200,6000,M-JKB-040,KASMUN,106.731283,-6.163983,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,74.65865022,No,,M-JKB-039-2
M-JKB-039-2-02-IN,TANGERANG,Br,BR,1200,1200,M-JKB-040,KASMUN,106.731283,-6.163983,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,23.82835441,No,,M-JKB-039-2
M-JKB-039-2-03-IN,BOGOR,Br,BR,1200,1200,M-JKB-040,KASMUN,106.731283,-6.163983,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,39.79836651,No,,M-JKB-039-2
M-JKB-039-3-01-IN,BOGOR,FA,BR,500,1500,M-JKB-041,Suhatmin,106.731283,-6.164533,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,39.79836651,No,,M-JKB-039-3
M-JKB-039-3-02-IN,JAKARTA BARAT,LC,BR,500,2000,M-JKB-041,Suhatmin,106.731283,-6.164533,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,1.910560987,No,,M-JKB-039-3
M-JKB-039-4-01-IN,SERANG,Br,BR,3200,19200,M-JKB-042,YUDI,106.731283,-6.164067,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,74.65865022,No,,M-JKB-039-4
M-JKB-039-4-02-IN,BOGOR,Br,BR,3200,3200,M-JKB-042,YUDI,106.731283,-6.164067,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,39.79836651,No,,M-JKB-039-4
M-JKB-039-5-01-IN,BOGOR,Br,BR,600,4200,M-JKB-043,SAELAN,107.2483549,-6.250873707,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,39.79836651,No,,M-JKB-039-5
M-JKB-039-6-01-IN,BOGOR,Br,BR,900,4500,M-JKB-044,SAROJO/PURWOJO,106.731233,-6.164133,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,39.79836651,No,,M-JKB-039-6
M-JKB-039-6-02-IN,SERANG,Br,BR,900,1800,M-JKB-044,SAROJO/PURWOJO,106.731233,-6.164133,JAKARTA BARAT,CENGKARENG,106.7365367,-6.152220489,1892,74.65865022,No,,M-JKB-039-6
M-JKB-045-1-01-IN,BANDUNG,Br,BR,250,125,M-JKB-045,Ateng (Supplier Ayam Potong),106.77515,-6.187433,JAKARTA BARAT,KEBONJERUK,,,,136.7023822,No,,M-JKB-045-1
M-JKB-045-1-02-IN,SERANG,Br,BR,250,125,M-JKB-045,Ateng (Supplier Ayam Potong),106.77515,-6.187433,JAKARTA BARAT,KEBONJERUK,,,,79.68918453,No,,M-JKB-045-1
M-JKB-046-1-01-IN,SERANG,Br,BR,350,175,M-JKB-046,Pak H Waryono,106.775,-6.177083,JAKARTA BARAT,KEBONJERUK,,,,79.60705288,No,,M-JKB-046-1
M-JKB-046-1-02-IN,TANGERANG,Br,BR,350,175,M-JKB-046,Pak H Waryono,106.775,-6.177083,JAKARTA BARAT,KEBONJERUK,,,,28.69996457,No,,M-JKB-046-1
M-JKB-047-1-01-IN,TANGERANG,FA,BR,4000,12000,M-JKB-047,Pak Hendra,106.77955,-6.179733,JAKARTA BARAT,KEBONJERUK,,,,29.21378359,No,,M-JKB-047-1
M-JKB-047-1-02-IN,SUKABUMI,FA,BR,4000,12000,M-JKB-047,Pak Hendra,106.77955,-6.179733,JAKARTA BARAT,KEBONJERUK,,,,98.22708923,No,,M-JKB-047-1
